iso_country,municipality,icao_code,iata_code,coordinates
IR,Zanjan,OITZ,JWN,"48.3594017029, 36.7737007141"
IR,Yazd,OIYY,AZD,"54.2765007019, 31.9048995972"
IR,Chabahar,OIZC,ZBR,"60.3820991516, 25.443300247199996"
IR,Zahedan,OIZH,ZAH,"60.90620040893555, 29.47570037841797"
IR,Iranshahr,OIZI,IHR,"60.7200012207, 27.2360992432"
JO,Amman,OJAI,AMM,"35.9931983948, 31.7226009369"
JO,Amman,OJAM,ADJ,"35.991600036621094, 31.972700119018555"
JO,Aqaba,OJAQ,AQJ,"35.01810073852539, 29.611600875854492"
KW,Ahmed Al Jaber AB,OKAJ,XIJ,"47.791900634799994, 28.9347991943"
KW,Kuwait City,OKBK,KWI,"47.96889877319336, 29.226600646972656"
LB,Beirut,OLBA,BEY,"35.488399505615234, 33.820899963378906"
LB,Tripoli,OLKA,KYE,"36.01129913330078, 34.589298248291016"
OM,Duqm,OODQ,DQM,"57.634167, 19.501944"
OM,Al Masna'ah,OORQ,MNH,"57.4875, 23.640556"
AE,Abu Dhabi,OMAA,AUH,"54.651100158691406, 24.433000564575195"
AE,Al Ain,OMAL,AAN,"55.60919952392578, 24.261699676513672"
AE,Dubai,OMDB,DXB,"55.3643989563, 25.2527999878"
AE,Dubai,OMDM,NHD,"55.3661994934, 25.0268001556"
AE,Jebel Ali,OMDW,DWC,"55.161389, 24.896356"
AE,Ras Al Khaimah,OMRK,RKT,"55.93880081176758, 25.613500595092773"
AE,Sharjah,OMSJ,SHJ,"55.5172004699707, 25.32859992980957"
OM,Khasab,OOKB,KHS,"56.2406005859375, 26.17099952697754"
OM,Masirah,OOMA,MSH,"58.890499114990234, 20.675399780273438"
OM,Muscat,OOMS,MCT,"58.284400939941406, 23.593299865722656"
OM,Salalah,OOSA,SLL,"54.09130096435547, 17.038700103759766"
OM,Thumrait,OOTH,TTH,"54.024600982666016, 17.666000366210938"
PK,Bahawalpur,OPBW,BHV,"71.71800231933594, 29.348100662231445"
PK,Chitral,OPCH,CJL,"71.80059814453125, 35.886600494384766"
PK,Dera Ghazi Khan,OPDG,DEA,"70.48590087890625, 29.961000442504883"
PK,Dera Ismael Khan,OPDI,DSK,"70.89659881591797, 31.909400939941406"
PK,Faisalabad,OPFA,LYP,"72.99479675292969, 31.364999771118164"
PK,Gwadar,OPGD,GWD,"62.329498291015625, 25.233299255371094"
PK,Gilgit,OPGT,GIL,"74.33360290527344, 35.918800354003906"
PK,Islamabad,OPIS,ISB,"72.82566, 33.549"
PK,Jacobabad,OPJA,JAG,"68.44969940185547, 28.28420066833496"
PK,Karachi,OPKC,KHI,"67.160797, 24.9065"
PK,Lahore,OPLA,LHE,"74.40360260009766, 31.5216007232666"
PK,Mangla,OPMA,XJM,"73.63839721679688, 33.05009841918945"
PK,Muzaffarabad,OPMF,MFG,"73.50859832763672, 34.3390007019043"
PK,Mianwali,OPMI,MWD,"71.5707015991211, 32.5630989074707"
PK,Moenjodaro,OPMJ,MJD,"68.14309692382812, 27.3351993560791"
PK,Kamra,OPMS,ATG,"72.4009017944, 33.8690986633"
PK,Multan,OPMT,MUX,"71.41909790039062, 30.20319938659668"
PK,Nawabashah,OPNH,WNS,"68.390099, 26.2194"
PK,Panjgur,OPPG,PJG,"64.13249969482422, 26.954500198364258"
PK,Pasni,OPPI,PSI,"63.34510040283203, 25.29050064086914"
PK,Peshawar,OPPS,PEW,"71.51460266113281, 33.993900299072266"
PK,Quetta,OPQT,UET,"66.93779754638672, 30.251399993896484"
PK,Rahim Yar Khan,OPRK,RYK,"70.27960205078125, 28.383899688720703"
PK,Rawalakot,OPRT,RAZ,"73.79810333251953, 33.849700927734375"
PK,Skardu,OPSD,KDU,"75.53600311279297, 35.33549880981445"
PK,Mirpur Khas,OPSK,SKZ,"68.79170227050781, 27.722000122070312"
PK,Sehwan Sharif,OPSN,SYW,"67.71720123291016, 26.473100662231445"
PK,Sargodha,OPSR,SGI,"72.66500091552734, 32.04859924316406"
PK,Saidu Sharif,OPSS,SDT,"72.35279846191406, 34.8135986328125"
PK,Sialkot,OPST,SKT,"74.3638916016, 32.5355567932"
PK,Sui,OPSU,SUL,"69.1769027709961, 28.645099639892578"
PK,Turbat,OPTU,TUK,"63.03020095825195, 25.986400604248047"
PK,Fort Sandeman,OPZB,PZH,"69.4636001586914, 31.358400344848633"
IQ,H����t,ORAA,IQA,"42.4412002563, 33.7855987549"
IQ,Al Habbaniyah,ORAT,TQD,"43.597099304199, 33.33810043335"
IQ,Baghdad,ORBI,BGW,"44.2346000671, 33.262500762900004"
IQ,Mosul,ORBM,OSM,"43.1474, 36.305801"
IQ,Arbil,ORER,EBL,"43.963199615478516, 36.23759841918945"
IQ,Kirkuk,ORKK,KIK,"44.348899841308594, 35.46950149536133"
IQ,Basrah,ORMM,BSR,"47.66210174560547, 30.549100875854492"
IQ,Qayyarah,ORQW,RQW,"43.125099182099994, 35.76720047"
IQ,Sulaymaniyah,ORSU,ISU,"45.316738128699996, 35.5617485046"
IQ,Nasiriyah,ORTL,XNH,"46.090099, 30.935801"
SY,Aleppo,OSAP,ALP,"37.22439956665039, 36.18069839477539"
SY,Damascus,OSDI,DAM,"36.51559829711914, 33.4114990234375"
SY,Deir ez-Zor,OSDZ,DEZ,"40.175999, 35.2854"
SY,Qamishly,OSKL,KAC,"41.191399, 37.020599"
SY,Latakia,OSLK,LTK,"35.948699951171875, 35.401100158691406"
SY,Tadmur,OSPR,PMS,"38.316898, 34.5574"
QA,Doha,OTBD,DIA,"51.565102, 25.261101"
QA,Ar Rayyan,OTBH,XJD,"51.3149986267, 25.1173000336"
QA,Doha,OTHH,DOH,"51.608056, 25.273056"
YE,Aden,OYAA,ADE,"45.02880096435547, 12.829500198364258"
YE,Hodeida,OYHD,HOD,"42.97629928588867, 14.753000259399414"
YE,Riyan,OYRN,RIY,"49.375, 14.6626"
YE,Sana'a,OYSN,SAH,"44.21969985961914, 15.476300239562988"
YE,Socotra Islands,OYSQ,SCT,"53.905799865722656, 12.63070011138916"
YE,Sayun,OYSY,GXF,"48.78829956049999, 15.9660997391"
YE,Ta'izz,OYTZ,TAI,"44.139099121099996, 13.6859998703"
US,Palmer,PAAQ,PAQ,"-149.08901, 61.594898"
US,Barter Island Lrrs,PABA,BTI,"-143.582000732, 70.1340026855"
US,Bethel,PABE,BET,"-161.8379974, 60.77980042"
US,Delta Junction Ft Greely,PABI,BIG,"-145.722000122, 63.9944992065"
US,Buckland,PABL,BKC,"-161.149002, 65.981598"
US,Utqia����vik,PABR,BRW,"-156.766008, 71.285402"
US,Bettles,PABT,BTT,"-151.529007, 66.91390228"
US,Cold Bay,PACD,CDB,"-162.72500610351562, 55.20610046386719"
US,Scammon Bay,PACM,SCM,"-165.570999146, 61.845298767100005"
US,Cordova,PACV,CDV,"-145.4779968, 60.4917984"
US,Cape Romanzof,PACZ,CZF,"-166.0390015, 61.78030014"
US,Deering,PADE,DRG,"-162.766006, 66.069603"
US,Adak Island,PADK,ADK,"-176.64599609375, 51.87799835205078"
US,Dillingham,PADL,DLG,"-158.5050049, 59.04470062"
US,Marshall,PADM,MLL,"-162.026000977, 61.8642997742"
US,Kodiak,PADQ,ADQ,"-152.4940033, 57.75"
US,Unalaska,PADU,DUT,"-166.544006348, 53.900100708"
US,Anchorage,PAED,EDF,"-149.8070068359375, 61.250999450683594"
US,Cape Newenham,PAEH,EHM,"-162.06300354, 58.646400451699996"
US,Fairbanks,PAEI,EIL,"-147.102005, 64.66570282"
US,Emmonak,PAEM,EMK,"-164.4909973, 62.78609848"
US,Kenai,PAEN,ENA,"-151.2449951171875, 60.57310104370117"
US,Fairbanks,PAFA,FAI,"-147.8560028, 64.81510162"
US,Fairbanks/Ft Wainwright,PAFB,FBK,"-147.6139984, 64.83750153"
US,Ambler,PAFM,ABL,"-157.856989, 67.1063"
US,Galena,PAGA,GAL,"-156.9369965, 64.73619843"
US,Gulkana,PAGK,GKN,"-145.4570007, 62.1548996"
US,Gambell,PAGM,GAM,"-171.73300170898438, 63.76679992675781"
US,Gustavus,PAGS,GST,"-135.7070007, 58.4253006"
US,Holy Cross,PAHC,HCR,"-159.77499389648438, 62.18830108642578"
US,Huslia,PAHL,HSL,"-156.3509979, 65.69789886"
US,Haines,PAHN,HNS,"-135.5240020751953, 59.24380111694336"
US,Homer,PAHO,HOM,"-151.4770050048828, 59.645599365234375"
US,Hooper Bay,PAHP,HPB,"-166.1470032, 61.52389908"
US,Egegik,PAII,EGX,"-157.375, 58.1855010986"
US,Kiana,PAIK,IAN,"-160.43699646, 66.9759979248"
US,Iliamna,PAIL,ILI,"-154.9109955, 59.75439835"
US,Utopia Creek,PAIM,UTO,"-153.7039948, 65.99279785"
US,Juneau,PAJN,JNU,"-134.5760040283203, 58.35499954223633"
US,King Salmon,PAKN,AKN,"-156.6490021, 58.67679977"
US,Anaktuvuk Pass,PAKP,AKP,"-151.7429962, 68.13359833"
US,Ketchikan,PAKT,KTN,"-131.7140045, 55.35559845"
US,Klawock,PAKW,KLW,"-133.076004028, 55.579200744599994"
US,Cape Lisburne,PALU,LUR,"-166.1100006, 68.87509918"
US,McGrath,PAMC,MCG,"-155.6060028, 62.95289993"
US,Anchorage,PAMR,MRI,"-149.843994140625, 61.2135009765625"
US,Mekoryuk,PAMY,MYU,"-166.27099609375, 60.37139892578125"
US,Anchorage,PANC,ANC,"-149.99600219726562, 61.174400329589844"
US,Aniak,PANI,ANI,"-159.54299926757812, 61.581600189208984"
US,Nenana,PANN,ENN,"-149.07400512695312, 64.54730224609375"
US,Annette,PANT,ANN,"-131.57200622558594, 55.04240036010742"
US,Anvik,PANV,ANV,"-160.190994, 62.646702"
US,Nome,PAOM,OME,"-165.44500732421875, 64.51219940185547"
US,Northway,PAOR,ORT,"-141.9290009, 62.9612999"
US,Kotzebue,PAOT,OTZ,"-162.598999, 66.88469696"
US,St George,PAPB,STG,"-169.662002563, 56.578300476100004"
US,Port Clarence,PAPC,KPC,"-166.85899353, 65.2537002563"
US,Petersburg,PAPG,PSG,"-132.9450073, 56.80170059"
US,Port Heiden,PAPH,PTH,"-158.63299560546875, 56.95909881591797"
US,Platinum,PAPM,PTU,"-161.82000732421875, 59.01139831542969"
US,Nuiqsut,PAQT,NUI,"-151.005996704, 70.2099990845"
US,Arctic Village,PARC,ARC,"-145.578995, 68.1147"
US,Ruby,PARY,RBY,"-155.4700012, 64.72720337"
US,Savoonga,PASA,SVA,"-170.4929962158203, 63.6864013671875"
US,Deadhorse,PASC,SCC,"-148.4649963, 70.19470215"
US,Sand Point,PASD,SDP,"-160.5229949951172, 55.314998626708984"
US,Shishmaref,PASH,SHH,"-166.089112, 66.249604"
US,Sitka,PASI,SIT,"-135.36199951171875, 57.04710006713867"
US,Selawik,PASK,WLK,"-159.9859924, 66.60009766"
US,St Mary's,PASM,KSM,"-163.302002, 62.0605011"
US,St Paul Island,PASN,SNP,"-170.22000122070312, 57.167301177978516"
US,Sparrevohn,PASV,SVW,"-155.5740051, 61.09740067"
US,Soldotna,PASX,SXQ,"-151.03399658203125, 60.47570037841797"
US,Shemya,PASY,SYA,"174.1139984, 52.71229935"
US,Togiak Village,PATG,TOG,"-160.39700317382812, 59.052799224853516"
US,Talkeetna,PATK,TKA,"-150.09399414062, 62.320499420166"
US,Takotna,PATL,TLJ,"-155.977005005, 62.894401550299996"
US,Atqasuk,PATQ,ATK,"-157.436013, 70.46704"
US,Valdez,PAVD,VDZ,"-146.2480011, 61.13389969"
US,Kivalina,PAVL,KVL,"-164.56300354003906, 67.73619842529297"
US,Seward,PAWD,SWD,"-149.41900634765625, 60.12689971923828"
US,Wrangell,PAWG,WRG,"-132.3699951, 56.48429871"
US,Wainwright,PAWI,AIN,"-159.994995117, 70.6380004883"
US,Noatak,PAWN,WTK,"-162.97500610351562, 67.56610107421875"
US,Wasilla,PAWS,WWA,"-149.539993286, 61.5717010498"
US,Yakutat,PAYA,YAK,"-139.660003662, 59.5032997131"
KI,Abariringa,PCIS,CIS,"-171.710006714, -2.7681200504300003"
US,Fort Yukon,PFYU,FYU,"-145.25, 66.57150268554688"
PG,Balimo,AYBM,OPU,"142.932998657, -8.05000019073"
PG,Baimuru,AYBA,VMU,"144.819900513, -7.49686002731"
MP,Rota Island,PGRO,ROP,"145.2429962158203, 14.174300193786621"
MP,Saipan Island,PGSN,SPN,"145.729004, 15.119"
GU,"Yigo, Mariana Island",PGUA,UAM,"144.929998, 13.584"
GU,"Hag����t����a, Guam International Airport",PGUM,GUM,"144.796005249, 13.4834003448"
MP,Tinian Island,PGWT,TIQ,"145.61900329589844, 14.999199867248535"
PH,Cagayan de Oro City,RPMY,CGY,"124.456496, 8.612203"
US,Kekaha,PHBK,BKH,"-159.785003662, 22.022800445599998"
US,Mokuleia,PHDH,HDH,"-158.197006226, 21.5795001984"
US,Wahiawa,PHHI,HHI,"-158.0399933, 21.48349953"
US,Hana,PHHN,HNM,"-156.01400756835938, 20.79560089111328"
US,Lahaina,PHJH,JHM,"-156.67300415039062, 20.962900161743164"
US,Kapolei,PHJR,JRF,"-158.070009, 21.3074"
US,Kailua/Kona,PHKO,KOA,"-156.045603, 19.738783"
US,Lihue,PHLI,LIH,"-159.33900451660156, 21.97599983215332"
US,Kaunakakai,PHMK,MKK,"-157.0959930419922, 21.15290069580078"
US,Kamuela,PHMU,MUE,"-155.66799926757812, 20.001300811767578"
US,Kaneohe,PHNG,NGF,"-157.768005371, 21.4505004883"
US,Honolulu,PHNL,HNL,"-157.924228, 21.32062"
US,Lanai City,PHNY,LNY,"-156.9510040283203, 20.785600662231445"
US,Kahului,PHOG,OGG,"-156.429993, 20.8986"
US,Camp Pohakuloa,PHSF,BSF,"-155.554000854, 19.760099411"
US,Hilo,PHTO,ITO,"-155.04800415039062, 19.721399307250977"
US,Hawi,PHUP,UPP,"-155.86000061035156, 20.265300750732422"
MH,Majuro Atoll,PKMJ,MAJ,"171.27200317382812, 7.064760208129883"
GY,Kaieteur Falls,SYKA,KAI,"-59.491481781, 5.17275476456"
MH,Kwajalein,PKWA,KWA,"167.73199462890625, 8.720120429992676"
KI,Banana,PLCH,CXI,"-157.35000610351562, 1.9861600399017334"
UM,Sand Island,PMDY,MDY,"-177.38099670410156, 28.20170021057129"
US,Point Lay,PPIZ,PIZ,"-163.0050049, 69.73290253"
FM,Weno Island,PTKK,TKK,"151.84300231933594, 7.461870193481445"
FM,Pohnpei Island,PTPN,PNI,"158.20899963378906, 6.985099792480469"
PW,Babelthuap Island,PTRO,ROR,"134.544236, 7.36731"
FM,Okat,PTSA,KSA,"162.957993, 5.35698"
FM,Yap Island,PTYA,YAP,"138.082993, 9.49891"
UM,Wake Island,PWAK,AWK,"166.63600158691406, 19.282100677490234"
TW,Shang-I,RCBS,KNH,"118.359001, 24.4279"
TW,Nangang Island,RCFG,LZN,"119.958, 26.1598"
TW,Taitung City,RCFN,TTT,"121.10199737548828, 22.7549991607666"
TW,Kaohsiung City,RCKH,KHH,"120.3499984741211, 22.57710075378418"
TW,Chiayi City,RCKU,CYI,"120.39299774169922, 23.46179962158203"
TW,Hengchung,RCKW,HCN,"120.7300033569336, 22.041099548339844"
TW,Orchid Island,RCLY,KYD,"121.53500366210938, 22.027000427246094"
TW,Taichung City,RCMQ,RMQ,"120.62100219726562, 24.264699935913086"
TW,Beigan Island,RCMT,MFK,"120.002998, 26.224199"
TW,Tainan City,RCNN,TNN,"120.20600128173828, 22.95039939880371"
TW,Hsinchu City,RCPO,HSZ,"120.939002991, 24.8180007935"
TW,Makung City,RCQC,MZG,"119.62799835205078, 23.568700790405273"
TW,Pingtung,RCSQ,PIF,"120.48200225830078, 22.700199127197266"
TW,Taipei City,RCSS,TSA,"121.552001953125, 25.069400787353516"
TW,Taipei,RCTP,TPE,"121.233002, 25.0777"
TW,Hualien City,RCYU,HUN,"121.61799621582031, 24.023099899291992"
JP,Tokyo / Narita,RJAA,NRT,"140.386002, 35.764702"
JP,Matsumoto,RJAF,MMJ,"137.92300415039062, 36.16680145263672"
JP,Omitama,RJAH,IBR,"140.414993, 36.181099"
JP,Osaka,RJBB,KIX,"135.24400329589844, 34.42729949951172"
JP,Shirahama,RJBD,SHM,"135.363998413, 33.6622009277"
JP,Kobe,RJBE,UKB,"135.2239990234375, 34.6328010559082"
JP,Toyooka,RJBT,TJH,"134.787003, 35.512798"
JP,Obihiro,RJCB,OBO,"143.216995239, 42.7332992554"
JP,Chitose / Tomakomai,RJCC,CTS,"141.69200134277344, 42.77519989013672"
JP,Hakodate,RJCH,HKD,"140.822006226, 41.7700004578"
JP,Kushiro,RJCK,KUH,"144.192993164, 43.041000366199995"
JP,����zora,RJCM,MMB,"144.164001465, 43.8805999756"
JP,Nakashibetsu,RJCN,SHB,"144.960006714, 43.5774993896"
JP,Sapporo,RJCO,OKD,"141.38134, 43.117447"
JP,Wakkanai,RJCW,WKJ,"141.800994873, 45.4042015076"
JP,Iki,RJDB,IKI,"129.785003662, 33.7490005493"
JP,Ube,RJDC,UBJ,"131.279006958, 33.930000305200004"
JP,Tsushima,RJDT,TSJ,"129.330993652, 34.2849006653"
JP,Monbetsu,RJEB,MBE,"143.404006958, 44.303901672399995"
JP,Asahikawa / Hokkaid����,RJEC,AKJ,"142.44700622558594, 43.670799255371094"
JP,Okushiri Island,RJEO,OIR,"139.432998657, 42.0717010498"
JP,Rishiri,RJER,RIS,"141.186004639, 45.2420005798"
JP,Yakushima,RJFC,KUM,"130.658996582, 30.3855991364"
JP,Goto,RJFE,FUJ,"128.83299255371094, 32.66630172729492"
JP,Fukuoka,RJFF,FUK,"130.4510040283203, 33.585899353027344"
JP,Tanegashima,RJFG,TNE,"130.990997314, 30.605100631699997"
JP,Kagoshima,RJFK,KOJ,"130.718994140625, 31.80340003967285"
JP,Miyazaki,RJFM,KMI,"131.449005127, 31.877199173"
JP,Oita,RJFO,OIT,"131.736999512, 33.479400634799994"
JP,Kitakyushu,RJFR,KKJ,"131.035004, 33.845901"
JP,Saga,RJFS,HSG,"130.302001953, 33.149700164799995"
JP,Kumamoto,RJFT,KMJ,"130.85499572753906, 32.83729934692383"
JP,Nagasaki,RJFU,NGS,"129.914001465, 32.916900634799994"
JP,Tokoname,RJGG,NGO,"136.80499267578125, 34.8583984375"
JP,Amami,RJKA,ASJ,"129.71299743652344, 28.430599212646484"
JP,Okinoerabujima,RJKB,OKE,"128.701004028, 27.4255008698"
JP,Kikai,RJKI,KKX,"129.927993774, 28.321300506599997"
JP,Tokunoshima,RJKN,TKN,"128.88099670410156, 27.83639907836914"
JP,Nagoya,RJNA,NKM,"136.9239959716797, 35.255001068115234"
JP,Gifu,RJNG,QGU,"136.8699951171875, 35.394100189208984"
JP,Kanazawa,RJNK,KMQ,"136.40699768066406, 36.39459991455078"
JP,Okinoshima,RJNO,OKI,"133.323566, 36.178388"
JP,Makinohara / Shimada,RJNS,FSZ,"138.18775177, 34.7960434679"
JP,Toyama,RJNT,TOY,"137.18800354003906, 36.64830017089844"
JP,Wajima,RJNW,NTQ,"136.962005615, 37.2930984497"
JP,Hiroshima,RJOA,HIJ,"132.919006, 34.4361"
JP,Okayama,RJOB,OKJ,"133.854996, 34.756901"
JP,Izumo,RJOC,IZO,"132.889999, 35.413601"
JP,Yonago,RJOH,YGJ,"133.235992, 35.492199"
JP,Iwakuni,RJOI,IWK,"132.247238, 34.146333"
JP,Nankoku,RJOK,KCZ,"133.669006, 33.546101"
JP,Matsuyama,RJOM,MYJ,"132.6999969482422, 33.82720184326172"
JP,Osaka,RJOO,ITM,"135.43800354003906, 34.785499572753906"
JP,Tottori,RJOR,TTJ,"134.167007, 35.530102"
JP,Tokushima,RJOS,TKS,"134.606995, 34.132801"
JP,Takamatsu,RJOT,TAK,"134.01600647, 34.214199066199996"
JP,Masuda,RJOW,IWJ,"131.789993286, 34.676399231"
JP,Aomori,RJSA,AOJ,"140.6909942626953, 40.73469924926758"
JP,Yamagata,RJSC,GAJ,"140.371002197, 38.411899566699994"
JP,Sado,RJSD,SDS,"138.414001465, 38.0601997375"
JP,Sukagawa,RJSF,FKS,"140.43099975585938, 37.22740173339844"
JP,Akita,RJSK,AXT,"140.218994140625, 39.6156005859375"
JP,Misawa,RJSM,MSJ,"141.367996216, 40.703201293899994"
JP,Niigata,RJSN,KIJ,"139.121002197, 37.9558982849"
JP,Odate,RJSR,ONJ,"140.371002197, 40.1918983459"
JP,Sendai,RJSS,SDJ,"140.917007446, 38.1397018433"
JP,Shonai,RJSY,SYO,"139.787002563, 38.81219863889999"
JP,Ayase / Yamato,RJTA,NJA,"139.449997, 35.454601"
JP,Hachijojima,RJTH,HAC,"139.785995483, 33.1150016785"
JP,Izu Oshima,RJTO,OIM,"139.36000061, 34.782001495399996"
JP,Miyakejima,RJTQ,MYE,"139.559997559, 34.073600769"
JP,"Ota, Tokyo",RJTT,HND,"139.779999, 35.552299"
JP,Fussa,RJTY,OKO,"139.34800720214844, 35.74850082397461"
KR,Piseo-ri (Muan),RKJB,MWX,"126.382814, 34.991406"
KR,Gwangju,RKJJ,KWJ,"126.805444, 35.123173"
KR,Kunsan,RKJK,KUV,"126.61599731445312, 35.90380096435547"
KR,Yeosu,RKJY,RSU,"127.61699676513672, 34.84230041503906"
KR,Gangneung,RKNN,KAG,"128.943915, 37.753601"
KR,Wonju,RKNW,WJU,"127.963858, 37.441201"
KR,Gonghang-ro,RKNY,YNY,"128.669006, 38.061298"
KR,Jeju City,RKPC,CJU,"126.49299621582031, 33.51129913330078"
KR,Jeju Island,RKPD,JDG,"126.711997986, 33.3996009827"
KR,Busan,RKPK,PUS,"128.93800354, 35.1795005798"
KR,Sacheon,RKPS,HIN,"128.071747, 35.088591"
KR,Ulsan,RKPU,USN,"129.352005005, 35.59349823"
KR,Seoul,RKSI,ICN,"126.45099639892578, 37.46910095214844"
KR,Simgok-dong,RKSM,SSN,"127.112718, 37.444744"
KR,Seoul,RKSS,GMP,"126.791, 37.5583"
KR,Pohang,RKTH,KPO,"129.420383, 35.987955"
KR,Daegu,RKTN,TAE,"128.65531, 35.896872"
KR,Cheongju,RKTU,CJJ,"127.498741, 36.717008"
KR,Yecheon-ri,RKTY,YEC,"128.34971, 36.630373"
ES,Corvera,LEMI,RMU,"-1.125, 37.803"
JP,Naha,ROAH,OKA,"127.646003723, 26.1958007812"
JP,Minamidait����,ROMD,MMD,"131.263000488, 25.8465003967"
JP,Miyako City,ROMY,MMY,"125.294998169, 24.782800674399997"
JP,Ie,RORE,IEJ,"127.785003662, 26.7220001221"
JP,Kitadait����jima,RORK,KTD,"131.32699585, 25.9447002411"
JP,Shimojishima,RORS,SHI,"125.144996643, 24.8267002106"
JP,Tarama,RORT,TRA,"124.675003052, 24.653900146499996"
JP,Yoronjima,RORY,RNJ,"128.401992798, 27.0440006256"
PH,Olongapo City,RPLB,SFS,"120.27100372314453, 14.794400215148926"
PH,Angeles/Mabalacat,RPLC,CRK,"120.559998, 15.186"
PH,Laoag City,RPLI,LAO,"120.53199768066406, 18.1781005859375"
PH,"Pasay / Para����aque, Metro Manila",RPLL,MNL,"121.019997, 14.5086"
PH,Legazpi City,RPLP,LGP,"123.735, 13.1575"
PH,Surallah,RPMA,AAV,"124.7509994506836, 6.366819858551025"
PH,Cotabato City,RPMC,CBO,"124.20999908447266, 7.1652398109436035"
PH,Davao City,RPMD,DVO,"125.64600372314453, 7.1255202293396"
PH,Butuan City,RPME,BXU,"125.4788, 8.9515"
PH,Dipolog City,RPMG,DPL,"123.341875076, 8.60198349877"
PH,Mambajao,RPMH,CGM,"124.709115, 9.253894"
PH,Ozamiz City,RPMO,OZC,"123.84200286865234, 8.178509712219238"
PH,Pagadian City,RPMP,PAG,"123.461179733, 7.83073144787"
PH,Mati,RPMQ,MXI,"126.27368, 6.949091"
PH,General Santos,RPMR,GES,"125.096000671, 6.05800008774"
PH,Surigao City,RPMS,SUG,"125.480947495, 9.755838325629998"
PH,Zamboanga City,RPMZ,ZAM,"122.05999755859375, 6.922420024871826"
PH,Baguio City,RPUB,BAG,"120.62000274658203, 16.375099182128906"
PH,Daet,RPUD,DTE,"122.9800033569336, 14.129199981689453"
PH,San Jose,RPUH,SJI,"121.04699707, 12.361499786399998"
PH,Naga,RPUN,WNP,"123.2699966430664, 13.58489990234375"
PH,Basco,RPUO,BSO,"121.980003, 20.4513"
PH,Baler,RPUR,BQA,"121.500034, 15.729309"
PH,Tuguegarao City,RPUT,TUG,"121.733150482, 17.6433676823"
PH,Virac,RPUV,VRC,"124.20600128173828, 13.576399803161621"
PH,Gasan,RPUW,MRQ,"121.82599639892578, 13.361000061035156"
PH,Cauayan City,RPUY,CYZ,"121.752998352, 16.9298992157"
PH,Tacloban City,RPVA,TAC,"125.027761, 11.228035"
PH,Bacolod City,RPVB,BCD,"123.014999, 10.7764"
PH,Calbayog City,RPVC,CYP,"124.54499816894531, 12.072699546813965"
PH,Dumaguete City,RPVD,DGT,"123.300003052, 9.3337097168"
PH,Malay,RPVE,MPH,"121.954002, 11.9245"
PH,Catarman,RPVF,CRM,"124.63600158691406, 12.502400398254395"
PH,Iloilo City,RPVI,ILO,"122.493358, 10.833017"
PH,Masbate,RPVJ,MBT,"123.630095, 12.369682"
PH,Kalibo,RPVK,KLO,"122.375999451, 11.679400444"
PH,Lapu-Lapu City,RPVM,CEB,"123.97899627686, 10.307499885559"
PH,Ormoc City,RPVO,OMC,"124.56500244140625, 11.057999610900879"
PH,Puerto Princesa City,RPVP,PPS,"118.75900268554688, 9.742119789123535"
PH,Roxas City,RPVR,RXS,"122.75199890136719, 11.597700119018555"
PH,San Jose,RPVS,EUQ,"121.932998657, 10.765999794"
PH,Tagbilaran City,RPVT,TAG,"123.853533, 9.665442"
PH,Tablas Island,RPVU,TBH,"122.084999084, 12.3109998703"
PH,Coron,RPVV,USU,"120.099998474, 12.1215000153"
RU,Grozny,URMG,GRV,"45.698601, 43.388302"
AR,Concordia,SAAC,COC,"-57.9966, -31.2969"
AR,Gualeguaychu,SAAG,GHU,"-58.6131, -33.0103"
AR,Parana,SAAP,PRA,"-60.4804, -31.7948"
AR,Rosario,SAAR,ROS,"-60.785, -32.9036"
AR,Santa Fe,SAAV,SFN,"-60.8117, -31.7117"
AR,Buenos Aires,SABE,AEP,"-58.4156, -34.5592"
AR,Cordoba,SACO,COR,"-64.208, -31.323601"
AR,San Fernando,SADF,FDO,"-58.5896, -34.4532"
AR,La Plata,SADL,LPG,"-57.8947, -34.9722"
AR,El Palomar,SADP,EPA,"-58.6126, -34.6099"
AR,Buenos Aires,SAEZ,EZE,"-58.5358, -34.8222"
AR,Rincon de los Sauces,SAHS,RDS,"-68.9041976929, -37.3905982971"
AR,Zapala,SAHZ,APZ,"-70.113602, -38.975498"
AR,Mendoza,SAME,MDZ,"-68.7929000854, -32.8316993713"
AR,Malargue,SAMM,LGS,"-69.5743026733, -35.493598938"
AR,San Rafael,SAMR,AFA,"-68.4039, -34.588299"
AR,Catamarca,SANC,CTC,"-65.751701355, -28.5956001282"
AR,Santiago del Estero,SANE,SDE,"-64.3099975586, -27.765556335399996"
AR,La Rioja,SANL,IRJ,"-66.7957992554, -29.3815994263"
AR,Termas de R����o Hondo,SANR,RHD,"-64.93595, -27.4966"
AR,San Miguel de Tucum����n,SANT,TUC,"-65.104897, -26.8409"
AR,San Juan,SANU,UAQ,"-68.418198, -31.571501"
AR,Rio Cuarto,SAOC,RCU,"-64.2612991333, -33.0850982666"
AR,Villa Dolores,SAOD,VDR,"-65.1463012695, -31.9451999664"
AR,Villa Mercedes,SAOR,VME,"-65.3873977661, -33.7299003601"
AR,San Luis,SAOU,LUQ,"-66.3563995361, -33.2732009888"
AR,Corrientes,SARC,CNQ,"-58.7619, -27.4455"
